graph,workload,backend,speedup,repeat,node_count,node,elapsed_seconds,metric,value,unit
throughput,ToolAgent,fs-native,1,3,,,95,l2_read_gb_per_second,0.508962511818,GB/s
throughput,ToolAgent,fs-native,1,3,,,95,l2_write_gb_per_second,0.475846618732,GB/s
throughput,ToolAgent,fs-native,1,3,,,100,l2_read_gb_per_second,0.562628915483,GB/s
throughput,ToolAgent,fs-native,1,3,,,100,l2_write_gb_per_second,0.42134243921,GB/s
throughput,ToolAgent,fs-native,1,3,,,105,l2_read_gb_per_second,0.631756887866,GB/s
throughput,ToolAgent,fs-native,1,3,,,105,l2_write_gb_per_second,0.31755718101,GB/s
throughput,ToolAgent,fs-native,1,3,,,110,l2_read_gb_per_second,0.696505576639,GB/s
throughput,ToolAgent,fs-native,1,3,,,110,l2_write_gb_per_second,0.365636756513,GB/s
throughput,ToolAgent,fs-native,1,3,,,115,l2_read_gb_per_second,0.679795359155,GB/s
throughput,ToolAgent,fs-native,1,3,,,115,l2_write_gb_per_second,0.381405087539,GB/s
throughput,ToolAgent,fs-native,1,3,,,120,l2_read_gb_per_second,0.644470710636,GB/s
throughput,ToolAgent,fs-native,1,3,,,120,l2_write_gb_per_second,0.423140439395,GB/s
throughput,ToolAgent,pNFS,1,1,,,0,l2_read_gb_per_second,0.776864994852,GB/s
throughput,ToolAgent,pNFS,1,1,,,0,l2_write_gb_per_second,0.542577909974,GB/s
throughput,ToolAgent,pNFS,1,1,,,5,l2_read_gb_per_second,0.828655004918,GB/s
throughput,ToolAgent,pNFS,1,1,,,5,l2_write_gb_per_second,0.502151476883,GB/s
throughput,ToolAgent,pNFS,1,1,,,10,l2_read_gb_per_second,0.806660608022,GB/s
throughput,ToolAgent,pNFS,1,1,,,10,l2_write_gb_per_second,0.440141728021,GB/s
throughput,ToolAgent,pNFS,1,1,,,15,l2_read_gb_per_second,0.712682264728,GB/s
throughput,ToolAgent,pNFS,1,1,,,15,l2_write_gb_per_second,0.365033531433,GB/s
throughput,ToolAgent,pNFS,1,1,,,20,l2_read_gb_per_second,0.700263413614,GB/s
throughput,ToolAgent,pNFS,1,1,,,20,l2_write_gb_per_second,0.443283085051,GB/s
throughput,ToolAgent,pNFS,1,1,,,25,l2_read_gb_per_second,0.702033262648,GB/s
throughput,ToolAgent,pNFS,1,1,,,25,l2_write_gb_per_second,0.450225822873,GB/s
throughput,ToolAgent,pNFS,1,1,,,30,l2_read_gb_per_second,0.802556556745,GB/s
throughput,ToolAgent,pNFS,1,1,,,30,l2_write_gb_per_second,0.424045979562,GB/s
throughput,ToolAgent,pNFS,1,1,,,35,l2_read_gb_per_second,0.795192504422,GB/s
throughput,ToolAgent,pNFS,1,1,,,35,l2_write_gb_per_second,0.504891985732,GB/s
throughput,ToolAgent,pNFS,1,1,,,40,l2_read_gb_per_second,0.834818399661,GB/s
throughput,ToolAgent,pNFS,1,1,,,40,l2_write_gb_per_second,0.536361587706,GB/s
throughput,ToolAgent,pNFS,1,1,,,45,l2_read_gb_per_second,0.699271663196,GB/s
throughput,ToolAgent,pNFS,1,1,,,45,l2_write_gb_per_second,0.524085247037,GB/s
throughput,ToolAgent,pNFS,1,1,,,50,l2_read_gb_per_second,0.765444583541,GB/s
throughput,ToolAgent,pNFS,1,1,,,50,l2_write_gb_per_second,0.536969304701,GB/s
throughput,ToolAgent,pNFS,1,1,,,55,l2_read_gb_per_second,0.819033936817,GB/s
throughput,ToolAgent,pNFS,1,1,,,55,l2_write_gb_per_second,0.556278577299,GB/s
throughput,ToolAgent,pNFS,1,1,,,60,l2_read_gb_per_second,0.829066962688,GB/s
throughput,ToolAgent,pNFS,1,1,,,60,l2_write_gb_per_second,0.595930944302,GB/s
throughput,ToolAgent,pNFS,1,1,,,65,l2_read_gb_per_second,0.836887786643,GB/s
throughput,ToolAgent,pNFS,1,1,,,65,l2_write_gb_per_second,0.619935880462,GB/s
throughput,ToolAgent,pNFS,1,1,,,70,l2_read_gb_per_second,0.766243528669,GB/s
throughput,ToolAgent,pNFS,1,1,,,70,l2_write_gb_per_second,0.629430668607,GB/s
throughput,ToolAgent,pNFS,1,1,,,75,l2_read_gb_per_second,0.662966682583,GB/s
throughput,ToolAgent,pNFS,1,1,,,75,l2_write_gb_per_second,0.674586277635,GB/s
throughput,ToolAgent,pNFS,1,1,,,80,l2_read_gb_per_second,0.571911592994,GB/s
throughput,ToolAgent,pNFS,1,1,,,80,l2_write_gb_per_second,0.720387817793,GB/s
throughput,ToolAgent,pNFS,1,1,,,85,l2_read_gb_per_second,0.59391338657,GB/s
throughput,ToolAgent,pNFS,1,1,,,85,l2_write_gb_per_second,0.687463107984,GB/s
throughput,ToolAgent,pNFS,1,1,,,90,l2_read_gb_per_second,0.51223796799,GB/s
throughput,ToolAgent,pNFS,1,1,,,90,l2_write_gb_per_second,0.577396732851,GB/s
throughput,ToolAgent,pNFS,1,1,,,95,l2_read_gb_per_second,0.594339123712,GB/s
throughput,ToolAgent,pNFS,1,1,,,95,l2_write_gb_per_second,0.554165635408,GB/s
throughput,ToolAgent,pNFS,1,1,,,100,l2_read_gb_per_second,0.538728252173,GB/s
throughput,ToolAgent,pNFS,1,1,,,100,l2_write_gb_per_second,0.44506308348,GB/s
throughput,ToolAgent,pNFS,1,1,,,105,l2_read_gb_per_second,0.721896454663,GB/s
throughput,ToolAgent,pNFS,1,1,,,105,l2_write_gb_per_second,0.410251494006,GB/s
throughput,ToolAgent,pNFS,1,1,,,110,l2_read_gb_per_second,0.739579379804,GB/s
throughput,ToolAgent,pNFS,1,1,,,110,l2_write_gb_per_second,0.386335658945,GB/s
throughput,ToolAgent,pNFS,1,1,,,115,l2_read_gb_per_second,0.751911917827,GB/s
throughput,ToolAgent,pNFS,1,1,,,115,l2_write_gb_per_second,0.450769069877,GB/s
throughput,ToolAgent,pNFS,1,1,,,120,l2_read_gb_per_second,0.740078693846,GB/s
throughput,ToolAgent,pNFS,1,1,,,120,l2_write_gb_per_second,0.526929879595,GB/s
throughput,ToolAgent,pNFS,1,2,,,0,l2_read_gb_per_second,0.769261573602,GB/s
throughput,ToolAgent,pNFS,1,2,,,0,l2_write_gb_per_second,0.568375165302,GB/s
throughput,ToolAgent,pNFS,1,2,,,5,l2_read_gb_per_second,0.883980012578,GB/s
throughput,ToolAgent,pNFS,1,2,,,5,l2_write_gb_per_second,0.554015939333,GB/s
throughput,ToolAgent,pNFS,1,2,,,10,l2_read_gb_per_second,0.787497457436,GB/s
throughput,ToolAgent,pNFS,1,2,,,10,l2_write_gb_per_second,0.433189404164,GB/s
throughput,ToolAgent,pNFS,1,2,,,15,l2_read_gb_per_second,0.78620096009,GB/s
throughput,ToolAgent,pNFS,1,2,,,15,l2_write_gb_per_second,0.42635525395,GB/s
throughput,ToolAgent,pNFS,1,2,,,20,l2_read_gb_per_second,0.719798039728,GB/s
throughput,ToolAgent,pNFS,1,2,,,20,l2_write_gb_per_second,0.3962121408,GB/s
throughput,ToolAgent,pNFS,1,2,,,25,l2_read_gb_per_second,0.702269671767,GB/s
throughput,ToolAgent,pNFS,1,2,,,25,l2_write_gb_per_second,0.37612410246,GB/s
throughput,ToolAgent,pNFS,1,2,,,30,l2_read_gb_per_second,0.787774588282,GB/s
throughput,ToolAgent,pNFS,1,2,,,30,l2_write_gb_per_second,0.52089459937,GB/s
throughput,ToolAgent,pNFS,1,2,,,35,l2_read_gb_per_second,0.798822018713,GB/s
throughput,ToolAgent,pNFS,1,2,,,35,l2_write_gb_per_second,0.475961381337,GB/s
throughput,ToolAgent,pNFS,1,2,,,40,l2_read_gb_per_second,0.715183079067,GB/s
throughput,ToolAgent,pNFS,1,2,,,40,l2_write_gb_per_second,0.522290800198,GB/s
throughput,ToolAgent,pNFS,1,2,,,45,l2_read_gb_per_second,0.796193458581,GB/s
throughput,ToolAgent,pNFS,1,2,,,45,l2_write_gb_per_second,0.485240623406,GB/s
throughput,ToolAgent,pNFS,1,2,,,50,l2_read_gb_per_second,0.744932070814,GB/s
throughput,ToolAgent,pNFS,1,2,,,50,l2_write_gb_per_second,0.527993335282,GB/s
throughput,ToolAgent,pNFS,1,2,,,55,l2_read_gb_per_second,0.783965392908,GB/s
throughput,ToolAgent,pNFS,1,2,,,55,l2_write_gb_per_second,0.604504783519,GB/s
throughput,ToolAgent,pNFS,1,2,,,60,l2_read_gb_per_second,0.84933666572,GB/s
throughput,ToolAgent,pNFS,1,2,,,60,l2_write_gb_per_second,0.612093111316,GB/s
throughput,ToolAgent,pNFS,1,2,,,65,l2_read_gb_per_second,0.866378219857,GB/s
throughput,ToolAgent,pNFS,1,2,,,65,l2_write_gb_per_second,0.64293918417,GB/s
throughput,ToolAgent,pNFS,1,2,,,70,l2_read_gb_per_second,0.757701199863,GB/s
throughput,ToolAgent,pNFS,1,2,,,70,l2_write_gb_per_second,0.651740582156,GB/s
throughput,ToolAgent,pNFS,1,2,,,75,l2_read_gb_per_second,0.735292274785,GB/s
throughput,ToolAgent,pNFS,1,2,,,75,l2_write_gb_per_second,0.66949216291,GB/s
throughput,ToolAgent,pNFS,1,2,,,80,l2_read_gb_per_second,0.613731744518,GB/s
throughput,ToolAgent,pNFS,1,2,,,80,l2_write_gb_per_second,0.676273015194,GB/s
throughput,ToolAgent,pNFS,1,2,,,85,l2_read_gb_per_second,0.56831284997,GB/s
throughput,ToolAgent,pNFS,1,2,,,85,l2_write_gb_per_second,0.645246653848,GB/s
throughput,ToolAgent,pNFS,1,2,,,90,l2_read_gb_per_second,0.51477790796,GB/s
throughput,ToolAgent,pNFS,1,2,,,90,l2_write_gb_per_second,0.600190175147,GB/s
throughput,ToolAgent,pNFS,1,2,,,95,l2_read_gb_per_second,0.532625607434,GB/s
throughput,ToolAgent,pNFS,1,2,,,95,l2_write_gb_per_second,0.475113673332,GB/s
throughput,ToolAgent,pNFS,1,2,,,100,l2_read_gb_per_second,0.607377163079,GB/s
throughput,ToolAgent,pNFS,1,2,,,100,l2_write_gb_per_second,0.47115784484,GB/s
throughput,ToolAgent,pNFS,1,2,,,105,l2_read_gb_per_second,0.738594649131,GB/s
throughput,ToolAgent,pNFS,1,2,,,105,l2_write_gb_per_second,0.440667654796,GB/s
throughput,ToolAgent,pNFS,1,2,,,110,l2_read_gb_per_second,0.713510837754,GB/s
throughput,ToolAgent,pNFS,1,2,,,110,l2_write_gb_per_second,0.418687371875,GB/s
throughput,ToolAgent,pNFS,1,2,,,115,l2_read_gb_per_second,0.864038576929,GB/s
throughput,ToolAgent,pNFS,1,2,,,115,l2_write_gb_per_second,0.515840958847,GB/s
throughput,ToolAgent,pNFS,1,2,,,120,l2_read_gb_per_second,0.790946077641,GB/s
throughput,ToolAgent,pNFS,1,2,,,120,l2_write_gb_per_second,0.485990622398,GB/s
throughput,ToolAgent,pNFS,1,3,,,0,l2_read_gb_per_second,0.770762072266,GB/s
throughput,ToolAgent,pNFS,1,3,,,0,l2_write_gb_per_second,0.553611325323,GB/s
throughput,ToolAgent,pNFS,1,3,,,5,l2_read_gb_per_second,0.827180745743,GB/s
throughput,ToolAgent,pNFS,1,3,,,5,l2_write_gb_per_second,0.489314102544,GB/s
throughput,ToolAgent,pNFS,1,3,,,10,l2_read_gb_per_second,0.779578285451,GB/s
throughput,ToolAgent,pNFS,1,3,,,10,l2_write_gb_per_second,0.483533483973,GB/s
throughput,ToolAgent,pNFS,1,3,,,15,l2_read_gb_per_second,0.781492709293,GB/s
throughput,ToolAgent,pNFS,1,3,,,15,l2_write_gb_per_second,0.362261189208,GB/s
throughput,ToolAgent,pNFS,1,3,,,20,l2_read_gb_per_second,0.739481924405,GB/s
throughput,ToolAgent,pNFS,1,3,,,20,l2_write_gb_per_second,0.452892276297,GB/s
throughput,ToolAgent,pNFS,1,3,,,25,l2_read_gb_per_second,0.78440135529,GB/s
throughput,ToolAgent,pNFS,1,3,,,25,l2_write_gb_per_second,0.403674401496,GB/s
throughput,ToolAgent,pNFS,1,3,,,30,l2_read_gb_per_second,0.813697508545,GB/s
throughput,ToolAgent,pNFS,1,3,,,30,l2_write_gb_per_second,0.486592665997,GB/s
throughput,ToolAgent,pNFS,1,3,,,35,l2_read_gb_per_second,0.817147028359,GB/s
throughput,ToolAgent,pNFS,1,3,,,35,l2_write_gb_per_second,0.557393943774,GB/s
throughput,ToolAgent,pNFS,1,3,,,40,l2_read_gb_per_second,0.777033123883,GB/s
throughput,ToolAgent,pNFS,1,3,,,40,l2_write_gb_per_second,0.483598706201,GB/s
throughput,ToolAgent,pNFS,1,3,,,45,l2_read_gb_per_second,0.799293843067,GB/s
throughput,ToolAgent,pNFS,1,3,,,45,l2_write_gb_per_second,0.514829123786,GB/s
throughput,ToolAgent,pNFS,1,3,,,50,l2_read_gb_per_second,0.763504181783,GB/s
throughput,ToolAgent,pNFS,1,3,,,50,l2_write_gb_per_second,0.555724209951,GB/s
throughput,ToolAgent,pNFS,1,3,,,55,l2_read_gb_per_second,0.785990890007,GB/s
throughput,ToolAgent,pNFS,1,3,,,55,l2_write_gb_per_second,0.572964603736,GB/s
throughput,ToolAgent,pNFS,1,3,,,60,l2_read_gb_per_second,0.862636110832,GB/s
throughput,ToolAgent,pNFS,1,3,,,60,l2_write_gb_per_second,0.626458446933,GB/s
throughput,ToolAgent,pNFS,1,3,,,65,l2_read_gb_per_second,0.810773373954,GB/s
throughput,ToolAgent,pNFS,1,3,,,65,l2_write_gb_per_second,0.679342860784,GB/s
throughput,ToolAgent,pNFS,1,3,,,70,l2_read_gb_per_second,0.785304257491,GB/s
throughput,ToolAgent,pNFS,1,3,,,70,l2_write_gb_per_second,0.641753552538,GB/s
throughput,ToolAgent,pNFS,1,3,,,75,l2_read_gb_per_second,0.724069401365,GB/s
throughput,ToolAgent,pNFS,1,3,,,75,l2_write_gb_per_second,0.677932520448,GB/s
throughput,ToolAgent,pNFS,1,3,,,80,l2_read_gb_per_second,0.534645412918,GB/s
throughput,ToolAgent,pNFS,1,3,,,80,l2_write_gb_per_second,0.713741681276,GB/s
throughput,ToolAgent,pNFS,1,3,,,85,l2_read_gb_per_second,0.524905427564,GB/s
throughput,ToolAgent,pNFS,1,3,,,85,l2_write_gb_per_second,0.68611677243,GB/s
throughput,ToolAgent,pNFS,1,3,,,90,l2_read_gb_per_second,0.511028768155,GB/s
throughput,ToolAgent,pNFS,1,3,,,90,l2_write_gb_per_second,0.644902914981,GB/s
throughput,ToolAgent,pNFS,1,3,,,95,l2_read_gb_per_second,0.522472837455,GB/s
throughput,ToolAgent,pNFS,1,3,,,95,l2_write_gb_per_second,0.588082530896,GB/s
throughput,ToolAgent,pNFS,1,3,,,100,l2_read_gb_per_second,0.629090765208,GB/s
throughput,ToolAgent,pNFS,1,3,,,100,l2_write_gb_per_second,0.501526389936,GB/s
throughput,ToolAgent,pNFS,1,3,,,105,l2_read_gb_per_second,0.766817752546,GB/s
throughput,ToolAgent,pNFS,1,3,,,105,l2_write_gb_per_second,0.467494847739,GB/s
throughput,ToolAgent,pNFS,1,3,,,110,l2_read_gb_per_second,0.837999113952,GB/s
throughput,ToolAgent,pNFS,1,3,,,110,l2_write_gb_per_second,0.37507259269,GB/s
throughput,ToolAgent,pNFS,1,3,,,115,l2_read_gb_per_second,0.826464025458,GB/s
throughput,ToolAgent,pNFS,1,3,,,115,l2_write_gb_per_second,0.389390056563,GB/s
throughput,ToolAgent,pNFS,1,3,,,120,l2_read_gb_per_second,0.788257798767,GB/s
throughput,ToolAgent,pNFS,1,3,,,120,l2_write_gb_per_second,0.473780448724,GB/s
throughput,WildClaw,3FS,1,1,,,0,l2_read_gb_per_second,0.799208732493,GB/s
throughput,WildClaw,3FS,1,1,,,0,l2_write_gb_per_second,0.571299885454,GB/s
throughput,WildClaw,3FS,1,1,,,5,l2_read_gb_per_second,0.908958153023,GB/s
throughput,WildClaw,3FS,1,1,,,5,l2_write_gb_per_second,0.55529099583,GB/s
throughput,WildClaw,3FS,1,1,,,10,l2_read_gb_per_second,0.852891127805,GB/s
throughput,WildClaw,3FS,1,1,,,10,l2_write_gb_per_second,0.470164915547,GB/s
throughput,WildClaw,3FS,1,1,,,15,l2_read_gb_per_second,0.744590110104,GB/s
throughput,WildClaw,3FS,1,1,,,15,l2_write_gb_per_second,0.398245317803,GB/s
throughput,WildClaw,3FS,1,1,,,20,l2_read_gb_per_second,0.720075283578,GB/s
throughput,WildClaw,3FS,1,1,,,20,l2_write_gb_per_second,0.311106096063,GB/s
throughput,WildClaw,3FS,1,1,,,25,l2_read_gb_per_second,0.635857601515,GB/s
throughput,WildClaw,3FS,1,1,,,25,l2_write_gb_per_second,0.29972985801,GB/s
throughput,WildClaw,3FS,1,1,,,30,l2_read_gb_per_second,0.555227597486,GB/s
throughput,WildClaw,3FS,1,1,,,30,l2_write_gb_per_second,0.353456441717,GB/s
throughput,WildClaw,3FS,1,1,,,35,l2_read_gb_per_second,0.73339746974,GB/s
throughput,WildClaw,3FS,1,1,,,35,l2_write_gb_per_second,0.475940486648,GB/s
throughput,WildClaw,3FS,1,1,,,40,l2_read_gb_per_second,0.811281704583,GB/s
throughput,WildClaw,3FS,1,1,,,40,l2_write_gb_per_second,0.599616161032,GB/s
throughput,WildClaw,3FS,1,1,,,45,l2_read_gb_per_second,0.892171775399,GB/s
throughput,WildClaw,3FS,1,1,,,45,l2_write_gb_per_second,0.6461843812,GB/s
throughput,WildClaw,3FS,1,1,,,50,l2_read_gb_per_second,1.05979064076,GB/s
throughput,WildClaw,3FS,1,1,,,50,l2_write_gb_per_second,0.654921252849,GB/s
throughput,WildClaw,3FS,1,1,,,55,l2_read_gb_per_second,0.921917773017,GB/s
throughput,WildClaw,3FS,1,1,,,55,l2_write_gb_per_second,0.643848844887,GB/s
throughput,WildClaw,3FS,1,1,,,60,l2_read_gb_per_second,0.974134341915,GB/s
throughput,WildClaw,3FS,1,1,,,60,l2_write_gb_per_second,0.690326358509,GB/s
throughput,WildClaw,3FS,1,1,,,65,l2_read_gb_per_second,0.936334952866,GB/s
throughput,WildClaw,3FS,1,1,,,65,l2_write_gb_per_second,0.683960487203,GB/s
throughput,WildClaw,3FS,1,1,,,70,l2_read_gb_per_second,0.885516875409,GB/s
throughput,WildClaw,3FS,1,1,,,70,l2_write_gb_per_second,0.707461916273,GB/s
throughput,WildClaw,3FS,1,1,,,75,l2_read_gb_per_second,0.838197286117,GB/s
throughput,WildClaw,3FS,1,1,,,75,l2_write_gb_per_second,0.758454045613,GB/s
throughput,WildClaw,3FS,1,1,,,80,l2_read_gb_per_second,0.683528798978,GB/s
throughput,WildClaw,3FS,1,1,,,80,l2_write_gb_per_second,0.762276076831,GB/s
throughput,WildClaw,3FS,1,1,,,85,l2_read_gb_per_second,0.622734956093,GB/s
throughput,WildClaw,3FS,1,1,,,85,l2_write_gb_per_second,0.71633259533,GB/s
throughput,WildClaw,3FS,1,1,,,90,l2_read_gb_per_second,0.634211425527,GB/s
throughput,WildClaw,3FS,1,1,,,90,l2_write_gb_per_second,0.662760092757,GB/s
throughput,WildClaw,3FS,1,1,,,95,l2_read_gb_per_second,0.57551772565,GB/s
throughput,WildClaw,3FS,1,1,,,95,l2_write_gb_per_second,0.645205574879,GB/s
throughput,WildClaw,3FS,1,1,,,100,l2_read_gb_per_second,0.553606479989,GB/s
throughput,WildClaw,3FS,1,1,,,100,l2_write_gb_per_second,0.494778388844,GB/s
throughput,WildClaw,3FS,1,1,,,105,l2_read_gb_per_second,0.717131764432,GB/s
throughput,WildClaw,3FS,1,1,,,105,l2_write_gb_per_second,0.427206769918,GB/s
throughput,WildClaw,3FS,1,1,,,110,l2_read_gb_per_second,0.772106766893,GB/s
throughput,WildClaw,3FS,1,1,,,110,l2_write_gb_per_second,0.368804032861,GB/s
throughput,WildClaw,3FS,1,1,,,115,l2_read_gb_per_second,0.887676793747,GB/s
throughput,WildClaw,3FS,1,1,,,115,l2_write_gb_per_second,0.382689649241,GB/s
throughput,WildClaw,3FS,1,1,,,120,l2_read_gb_per_second,0.941146194177,GB/s
throughput,WildClaw,3FS,1,1,,,120,l2_write_gb_per_second,0.4643739986,GB/s
throughput,WildClaw,3FS,1,2,,,0,l2_read_gb_per_second,0.797282988208,GB/s
throughput,WildClaw,3FS,1,2,,,0,l2_write_gb_per_second,0.621493245538,GB/s
throughput,WildClaw,3FS,1,2,,,5,l2_read_gb_per_second,0.880967625007,GB/s
throughput,WildClaw,3FS,1,2,,,5,l2_write_gb_per_second,0.538919211757,GB/s
throughput,WildClaw,3FS,1,2,,,10,l2_read_gb_per_second,0.83903088278,GB/s
throughput,WildClaw,3FS,1,2,,,10,l2_write_gb_per_second,0.51301208095,GB/s
throughput,WildClaw,3FS,1,2,,,15,l2_read_gb_per_second,0.747991022706,GB/s
throughput,WildClaw,3FS,1,2,,,15,l2_write_gb_per_second,0.452474959987,GB/s
throughput,WildClaw,3FS,1,2,,,20,l2_read_gb_per_second,0.702650675857,GB/s
throughput,WildClaw,3FS,1,2,,,20,l2_write_gb_per_second,0.332136084332,GB/s
throughput,WildClaw,3FS,1,2,,,25,l2_read_gb_per_second,0.616619750933,GB/s
throughput,WildClaw,3FS,1,2,,,25,l2_write_gb_per_second,0.339916857719,GB/s
throughput,WildClaw,3FS,1,2,,,30,l2_read_gb_per_second,0.660931096367,GB/s
throughput,WildClaw,3FS,1,2,,,30,l2_write_gb_per_second,0.366403875723,GB/s
throughput,WildClaw,3FS,1,2,,,35,l2_read_gb_per_second,0.696817906785,GB/s
throughput,WildClaw,3FS,1,2,,,35,l2_write_gb_per_second,0.472174596636,GB/s
throughput,WildClaw,3FS,1,2,,,40,l2_read_gb_per_second,0.870508460475,GB/s
throughput,WildClaw,3FS,1,2,,,40,l2_write_gb_per_second,0.535599342662,GB/s
throughput,WildClaw,3FS,1,2,,,45,l2_read_gb_per_second,1.01213892385,GB/s
throughput,WildClaw,3FS,1,2,,,45,l2_write_gb_per_second,0.683438441737,GB/s
throughput,WildClaw,3FS,1,2,,,50,l2_read_gb_per_second,1.03339342891,GB/s
throughput,WildClaw,3FS,1,2,,,50,l2_write_gb_per_second,0.721568126433,GB/s
throughput,WildClaw,3FS,1,2,,,55,l2_read_gb_per_second,0.993793713345,GB/s
throughput,WildClaw,3FS,1,2,,,55,l2_write_gb_per_second,0.725495074653,GB/s
throughput,WildClaw,3FS,1,2,,,60,l2_read_gb_per_second,0.948749252719,GB/s
throughput,WildClaw,3FS,1,2,,,60,l2_write_gb_per_second,0.748439946987,GB/s
throughput,WildClaw,3FS,1,2,,,65,l2_read_gb_per_second,0.941509871183,GB/s
throughput,WildClaw,3FS,1,2,,,65,l2_write_gb_per_second,0.765480227724,GB/s
throughput,WildClaw,3FS,1,2,,,70,l2_read_gb_per_second,0.813541905536,GB/s
throughput,WildClaw,3FS,1,2,,,70,l2_write_gb_per_second,0.77403581835,GB/s
throughput,WildClaw,3FS,1,2,,,75,l2_read_gb_per_second,0.851226433297,GB/s
throughput,WildClaw,3FS,1,2,,,75,l2_write_gb_per_second,0.816578129103,GB/s
throughput,WildClaw,3FS,1,2,,,80,l2_read_gb_per_second,0.688401489901,GB/s
throughput,WildClaw,3FS,1,2,,,80,l2_write_gb_per_second,0.714395335223,GB/s
throughput,WildClaw,3FS,1,2,,,85,l2_read_gb_per_second,0.596206079097,GB/s
throughput,WildClaw,3FS,1,2,,,85,l2_write_gb_per_second,0.713113209909,GB/s
throughput,WildClaw,3FS,1,2,,,90,l2_read_gb_per_second,0.574168757359,GB/s
throughput,WildClaw,3FS,1,2,,,90,l2_write_gb_per_second,0.719834355852,GB/s
throughput,WildClaw,3FS,1,2,,,95,l2_read_gb_per_second,0.578493680534,GB/s
throughput,WildClaw,3FS,1,2,,,95,l2_write_gb_per_second,0.561904712079,GB/s
throughput,WildClaw,3FS,1,2,,,100,l2_read_gb_per_second,0.593019719277,GB/s
throughput,WildClaw,3FS,1,2,,,100,l2_write_gb_per_second,0.497694190982,GB/s
throughput,WildClaw,3FS,1,2,,,105,l2_read_gb_per_second,0.73235113609,GB/s
throughput,WildClaw,3FS,1,2,,,105,l2_write_gb_per_second,0.356639284243,GB/s
throughput,WildClaw,3FS,1,2,,,110,l2_read_gb_per_second,0.785588950153,GB/s
throughput,WildClaw,3FS,1,2,,,110,l2_write_gb_per_second,0.423311293652,GB/s
throughput,WildClaw,3FS,1,2,,,115,l2_read_gb_per_second,0.859952020186,GB/s
throughput,WildClaw,3FS,1,2,,,115,l2_write_gb_per_second,0.406252250072,GB/s
throughput,WildClaw,3FS,1,2,,,120,l2_read_gb_per_second,0.902580877307,GB/s
throughput,WildClaw,3FS,1,2,,,120,l2_write_gb_per_second,0.489793717751,GB/s
throughput,WildClaw,3FS,1,3,,,0,l2_read_gb_per_second,0.815716886557,GB/s
throughput,WildClaw,3FS,1,3,,,0,l2_write_gb_per_second,0.653575934014,GB/s
throughput,WildClaw,3FS,1,3,,,5,l2_read_gb_per_second,0.903694910117,GB/s
throughput,WildClaw,3FS,1,3,,,5,l2_write_gb_per_second,0.613473444834,GB/s
throughput,WildClaw,3FS,1,3,,,10,l2_read_gb_per_second,0.853740991165,GB/s
throughput,WildClaw,3FS,1,3,,,10,l2_write_gb_per_second,0.607293524398,GB/s
throughput,WildClaw,3FS,1,3,,,15,l2_read_gb_per_second,0.83516717151,GB/s
throughput,WildClaw,3FS,1,3,,,15,l2_write_gb_per_second,0.407984023898,GB/s
throughput,WildClaw,3FS,1,3,,,20,l2_read_gb_per_second,0.723260471869,GB/s
throughput,WildClaw,3FS,1,3,,,20,l2_write_gb_per_second,0.363575794374,GB/s
throughput,WildClaw,3FS,1,3,,,25,l2_read_gb_per_second,0.618208786288,GB/s
throughput,WildClaw,3FS,1,3,,,25,l2_write_gb_per_second,0.362667226455,GB/s
throughput,WildClaw,3FS,1,3,,,30,l2_read_gb_per_second,0.643183291256,GB/s
throughput,WildClaw,3FS,1,3,,,30,l2_write_gb_per_second,0.456273646693,GB/s
throughput,WildClaw,3FS,1,3,,,35,l2_read_gb_per_second,0.767749270827,GB/s
throughput,WildClaw,3FS,1,3,,,35,l2_write_gb_per_second,0.4518312028,GB/s
throughput,WildClaw,3FS,1,3,,,40,l2_read_gb_per_second,0.868452435312,GB/s
throughput,WildClaw,3FS,1,3,,,40,l2_write_gb_per_second,0.609148750814,GB/s
throughput,WildClaw,3FS,1,3,,,45,l2_read_gb_per_second,0.944843290944,GB/s
throughput,WildClaw,3FS,1,3,,,45,l2_write_gb_per_second,0.681908139262,GB/s
throughput,WildClaw,3FS,1,3,,,50,l2_read_gb_per_second,1.06470832036,GB/s
throughput,WildClaw,3FS,1,3,,,50,l2_write_gb_per_second,0.720181207695,GB/s
throughput,WildClaw,3FS,1,3,,,55,l2_read_gb_per_second,1.04095177158,GB/s
throughput,WildClaw,3FS,1,3,,,55,l2_write_gb_per_second,0.717983473993,GB/s
throughput,WildClaw,3FS,1,3,,,60,l2_read_gb_per_second,0.976868780756,GB/s
throughput,WildClaw,3FS,1,3,,,60,l2_write_gb_per_second,0.738727516485,GB/s
throughput,WildClaw,3FS,1,3,,,65,l2_read_gb_per_second,0.943566612431,GB/s
throughput,WildClaw,3FS,1,3,,,65,l2_write_gb_per_second,0.778235759625,GB/s
throughput,WildClaw,3FS,1,3,,,70,l2_read_gb_per_second,0.820935957535,GB/s
throughput,WildClaw,3FS,1,3,,,70,l2_write_gb_per_second,0.765737566855,GB/s
throughput,WildClaw,3FS,1,3,,,75,l2_read_gb_per_second,0.784368377769,GB/s
throughput,WildClaw,3FS,1,3,,,75,l2_write_gb_per_second,0.790388328908,GB/s
throughput,WildClaw,3FS,1,3,,,80,l2_read_gb_per_second,0.768713226198,GB/s
throughput,WildClaw,3FS,1,3,,,80,l2_write_gb_per_second,0.819259194785,GB/s
